 &plot nbnd=  50, nks=    81 /
   -6.969   -6.949   -6.338   -6.282   -6.220   -6.113   -5.541   -5.461   -5.432   -5.328
   -5.289   -5.251   -5.245   -5.165   -2.129   -2.110   -2.090   -2.042   -2.024   -2.004
   -1.987   -1.970    6.126    6.142    6.249    6.266    6.906    6.974    7.005    7.076
    7.539    8.155    8.168    8.636   11.108   11.363   11.409   11.704   13.675   13.746
            0.571503  0.571503  0.200026
  -22.128  -22.096  -22.096  -22.077  -21.130  -21.127  -21.126  -21.120   -7.040   -6.987
   -6.960   -6.934   -6.375   -6.317   -6.255   -6.145   -5.507   -5.432   -5.406   -5.306
   -5.285   -5.250   -5.243   -5.168   -2.126   -2.108   -2.091   -2.044   -2.027   -2.009
   -1.993   -1.976    6.125    6.140    6.252    6.266    6.921    6.996    7.020    7.093
    7.555    8.155    8.169    8.605   11.048   11.288   11.335   11.627   13.751   13.826
            0.571503  0.571503  0.228601
  -22.126  -22.096  -22.095  -22.079  -21.130  -21.128  -21.126  -21.120   -7.033   -6.974
   -6.950   -6.919   -6.412   -6.352   -6.291   -6.180   -5.471   -5.403   -5.382   -5.284
   -5.281   -5.249   -5.241   -5.171   -2.122   -2.106   -2.091   -2.046   -2.030   -2.014
   -1.999   -1.983    6.126    6.138    6.252    6.263    6.941    7.020    7.036    7.111
    7.574    8.156    8.170    8.568   10.992   11.213   11.261   11.547   13.826   13.904
            0.571503  0.571503  0.257176
  -22.124  -22.095  -22.095  -22.081  -21.130  -21.128  -21.126  -21.121   -7.024   -6.959
   -6.939   -6.903   -6.446   -6.387   -6.328   -6.216   -5.436   -5.375   -5.358   -5.277
   -5.265   -5.248   -5.238   -5.175   -2.118   -2.104   -2.091   -2.048   -2.033   -2.020
   -2.005   -1.990    6.127    6.137    6.251    6.259    6.965    7.045    7.054    7.128
    7.596    8.156    8.171    8.525   10.941   11.139   11.187   11.466   13.895   13.976
            0.571503  0.571503  0.285751
  -22.121  -22.095  -22.095  -22.082  -21.130  -21.128  -21.127  -21.122   -7.013   -6.943
   -6.927   -6.888   -6.478   -6.421   -6.365   -6.253   -5.402   -5.348   -5.336   -5.272
   -5.249   -5.246   -5.232   -5.179   -2.114   -2.102   -2.091   -2.050   -2.037   -2.025
   -2.012   -1.998    6.130    6.137    6.248    6.253    6.991    7.070    7.073    7.145
    7.622    8.156    8.171    8.477   10.899   11.070   11.116   11.385   13.959   14.041
            0.571503  0.571503  0.314327
  -22.119  -22.095  -22.095  -22.084  -21.130  -21.129  -21.127  -21.123   -7.001   -6.926
   -6.914   -6.875   -6.506   -6.454   -6.401   -6.290   -5.370   -5.325   -5.315   -5.268
   -5.248   -5.235   -5.225   -5.183   -2.109   -2.100   -2.090   -2.052   -2.041   -2.030
   -2.018   -2.006    6.133    6.139    6.243    6.246    7.019    7.091    7.096    7.161
    7.653    8.156    8.171    8.422   10.866   11.007   11.050   11.306   14.014   14.095
            0.571503  0.571503  0.342902
  -22.116  -22.095  -22.094  -22.087  -21.130  -21.129  -21.127  -21.124   -6.987   -6.908
   -6.900   -6.864   -6.529   -6.484   -6.435   -6.328   -5.340   -5.306   -5.294   -5.263
   -5.248   -5.227   -5.215   -5.188   -2.103   -2.097   -2.089   -2.053   -2.045   -2.034
   -2.025   -2.015    6.138    6.142    6.237    6.238    7.047    7.110    7.118    7.174
    7.688    8.156    8.170    8.362   10.843   10.952   10.989   11.230   14.062   14.140
            0.571503  0.571503  0.371477
  -22.113  -22.094  -22.094  -22.089  -21.130  -21.129  -21.128  -21.124   -6.972   -6.891
   -6.887   -6.857   -6.544   -6.512   -6.468   -6.364   -5.313   -5.292   -5.275   -5.259
   -5.248   -5.221   -5.207   -5.192   -2.098   -2.094   -2.086   -2.055   -2.050   -2.038
   -2.031   -2.023    6.143    6.145    6.229    6.229    7.075    7.128    7.136    7.185
    7.730    8.156    8.169    8.298   10.829   10.905   10.936   11.157   14.103   14.175
            0.571503  0.571503  0.400052
  -22.111  -22.094  -22.094  -22.091  -21.129  -21.129  -21.128  -21.125   -6.955   -6.875
   -6.873   -6.856   -6.552   -6.535   -6.496   -6.399   -5.290   -5.281   -5.259   -5.254
   -5.247   -5.216   -5.202   -5.197   -2.093   -2.091   -2.083   -2.057   -2.055   -2.042
   -2.036   -2.032    6.149    6.150    6.221    6.221    7.101    7.144    7.151    7.193
    7.777    8.156    8.167    8.231   10.824   10.870   10.890   11.090   14.137   14.202
            0.571503  0.571503  0.428627
  -22.108  -22.094  -22.094  -22.094  -21.129  -21.129  -21.128  -21.126   -6.938   -6.861
   -6.861   -6.861   -6.554   -6.554   -6.518   -6.432   -5.273   -5.273   -5.249   -5.249
   -5.241   -5.212   -5.201   -5.201   -2.088   -2.088   -2.078   -2.060   -2.060   -2.045
   -2.040   -2.040    6.156    6.156    6.212    6.212    7.123    7.160    7.160    7.197
    7.831    8.153    8.165    8.165   10.821   10.854   10.854   11.029   14.165   14.223
            0.571503  0.571503  0.457202
  -22.105  -22.097  -22.094  -22.094  -21.129  -21.129  -21.128  -21.127   -6.920   -6.871
   -6.852   -6.851   -6.565   -6.557   -6.524   -6.463   -5.268   -5.264   -5.246   -5.244
   -5.229   -5.210   -5.204   -5.203   -2.085   -2.085   -2.072   -2.064   -2.063   -2.050
   -2.044   -2.042    6.161    6.162    6.205    6.205    7.142    7.164    7.173    7.196
    7.890    8.090    8.159    8.163   10.811   10.828   10.866   10.975   14.188   14.224
            0.571503  0.571503  0.485777
  -22.102  -22.099  -22.094  -22.094  -21.129  -21.129  -21.128  -21.127   -6.902   -6.885
   -6.846   -6.845   -6.569   -6.566   -6.512   -6.490   -5.264   -5.263   -5.243   -5.242
   -5.219   -5.211   -5.206   -5.205   -2.083   -2.082   -2.068   -2.067   -2.064   -2.057
   -2.045   -2.044    6.165    6.165    6.200    6.200    7.155    7.162    7.184    7.192
    7.954    8.021    8.160    8.161   10.807   10.812   10.892   10.929   14.206   14.218
            0.571503  0.571503  0.514353
  -22.102  -22.099  -22.094  -22.094  -21.129  -21.129  -21.128  -21.127   -6.902   -6.885
   -6.846   -6.846   -6.569   -6.566   -6.512   -6.490   -5.264   -5.263   -5.243   -5.242
   -5.219   -5.211   -5.206   -5.205   -2.083   -2.082   -2.068   -2.067   -2.064   -2.057
   -2.045   -2.044    6.165    6.165    6.200    6.200    7.155    7.162    7.184    7.192
    7.954    8.021    8.160    8.161   10.807   10.812   10.892   10.930   14.206   14.218
            0.571503  0.571503  0.542928
  -22.105  -22.097  -22.094  -22.094  -21.129  -21.129  -21.128  -21.127   -6.920   -6.871
   -6.852   -6.851   -6.565   -6.557   -6.524   -6.463   -5.268   -5.264   -5.246   -5.244
   -5.230   -5.210   -5.204   -5.203   -2.085   -2.085   -2.072   -2.064   -2.063   -2.050
   -2.044   -2.042    6.161    6.162    6.205    6.205    7.142    7.164    7.173    7.196
    7.890    8.091    8.159    8.163   10.811   10.828   10.865   10.976   14.188   14.224
            0.571503  0.571503  0.571503
  -22.108  -22.094  -22.094  -22.094  -21.129  -21.129  -21.128  -21.126   -6.938   -6.861
   -6.861   -6.861   -6.554   -6.554   -6.518   -6.432   -5.273   -5.273   -5.249   -5.249
   -5.241   -5.212   -5.201   -5.201   -2.088   -2.088   -2.078   -2.060   -2.060   -2.045
   -2.040   -2.040    6.156    6.156    6.212    6.212    7.123    7.160    7.160    7.197
    7.831    8.153    8.165    8.165   10.821   10.854   10.854   11.030   14.165   14.223
            0.542928  0.571503  0.542928
  -22.103  -22.096  -22.096  -22.094  -21.129  -21.129  -21.128  -21.127   -6.902   -6.858
   -6.858   -6.844   -6.572   -6.559   -6.542   -6.492   -5.259   -5.256   -5.244   -5.242
   -5.221   -5.207   -5.204   -5.203   -2.082   -2.082   -2.068   -2.067   -2.066   -2.051
   -2.049   -2.046    6.167    6.167    6.198    6.198    7.158    7.175    7.180    7.198
    7.938    8.101    8.106    8.146   10.805   10.829   10.840   10.927   14.209   14.237
            0.514353  0.571503  0.514353
  -22.099  -22.097  -22.097  -22.096  -21.129  -21.129  -21.128  -21.128   -6.869   -6.856
   -6.856   -6.847   -6.569   -6.560   -6.554   -6.540   -5.248   -5.247   -5.243   -5.242
   -5.209   -5.206   -5.205   -5.204   -2.077   -2.077   -2.073   -2.072   -2.059   -2.055
   -2.055   -2.052    6.177    6.177    6.187    6.187    7.181    7.186    7.188    7.193
    8.031    8.072    8.074    8.102   10.811   10.826   10.830   10.852   14.239   14.247
            0.485777  0.571503  0.485777
  -22.099  -22.097  -22.097  -22.096  -21.129  -21.129  -21.128  -21.128   -6.869   -6.856
   -6.856   -6.847   -6.569   -6.560   -6.554   -6.540   -5.248   -5.247   -5.243   -5.242
   -5.209   -5.206   -5.205   -5.204   -2.077   -2.077   -2.073   -2.072   -2.059   -2.055
   -2.055   -2.052    6.177    6.177    6.187    6.187    7.181    7.186    7.188    7.193
    8.031    8.072    8.074    8.101   10.811   10.826   10.830   10.852   14.240   14.247
            0.457202  0.571503  0.457202
  -22.103  -22.096  -22.096  -22.094  -21.129  -21.129  -21.128  -21.127   -6.902   -6.858
